,text,label
1923,hi teman jaringan terpantau normal kok kakak kendala yuk ceritain detailnya dm dgn infoin nomor tipe hp titik koordinatnya terima kasihriko,0
1924,smafren anjing,2
1925,wkwkwkakupun suka kesel ganti provider,1
1926,hihihi kesel banget kepental untung pake yah,1
1927,sinyal macem anjing,2
1928,aamiin lancar jaya pakai keke,0
1929,sinyal nya kaya tai,2
1930,sinyalnya lancar jaya,0
1931,hai teman akses kecepatannya mengikuti kuota utama ya kak informasi lengkap paket kakak cek link terima kasih mandala,0
1932,super ngebut kota kak kalau daerahku sinyal lemot kak bahkan ngilang main mana,0
1933,yaampun sayang banget nikmatin internet super kebutnya jangan ragu deh kak gunain nya oh iya kendala dm mimin aja ya kak biar ngerasain internet maksimal terima kasih ben,0
1934,bemer emang salah terbaik,0
1935,sinyal daerahku ngebut kak saking ngebutnya lemot timbultenggelam sinyalnya,0
1936,unlimited double bener bener membantu gue kegiatan online real life makasoh,0
1937,ahhh gemoy banget sih ava profil dr bener bener beda operator,0
1938,kayanya iya deh nomerku coba dm nomernya chels,0
1939,wait barusan login wa bisnis trs lupa no ku inget doang trs clipboard no login pake no tpi no aku pls tdi login pake no kk,0
1940,wah mimin senang bgt dengar nya gunakan nya ya teman terima kasih teman rahza,0
1941,widihhhh maret ceria banget pke paket internet bikin puas takut kehabisan kuota,0
1942,gak salah pilih teman akses inet lancar harga terjangkau paketnya info produk cek link terima kasih teman dul,0
1943,semenjak kartu blokir gue kek jamet ganti nomor astaghfirullah cari jati,1
1944,jaringan gue h parah bat si emng telkomsol memang pake sih,1
1945,gas,1
1946,enakeunn,1
1947,halo kakak terima kasih setia ya kak terkait kendalanya biar dicek via dm ya kak mimin tunggu teman setia terima kasih ben,0
1948,fuck you fuck you all smafrens stakeholder yang hidup dari nipu customer fuck you,2
1949,namun kaka mengalami kendala lambat paket nya blm fup mimin bantu cek ya kaka info nomor detail lokasi nya dm terima kasih rahza,0
1950,gapaham tumben bgt,1
1951,dom ola lemot banget sebenernga lumayan murah sih kalo gabisa dipake ya gimana yaaa,1
1952,hai teman mimin kakak utk promo benefit unlimited malaminternet malam pd tgl nih kak terima kasih bia,0
1953,pake unlimited fup gb dapet bonus gb harga k hariii,0
1954,tsel lu diem sblm gua ganti smafren,1
1955,teman aktifkan paket add on internet malam aplikasi mysf yuk langsung meluncur mysf apps aktifin paketnya kak tetap jaga kesehatan ya kak terima kasih sobat setia veby,0
1956,jangan lupa kepoin nya link tetap jaga kesehatan lupa pakai masker ya kak terima kasih sobat setia mandala,0
1957,internet nya lancar ga,1
1958,siaaap kak istiraht ya ka kalo begadang internet malam menemani kak terima kasih maul,0
1959,jenn stay dm ka fastresp premium fee start k nonprem fee start k cv pulsa triaxistselisat rate cantik cv koin shopeeovo point all bank,0
1960,teman mimin nanya dong kamu gunain kuota internet malam gak,0
1961,jangan yaamsyong pastinya pakai aja biar lancar jaya,0
1962,jjur cape bgt gw pake,1
1963,ngegame streaming aplikasi aja aja pake unlimited rp ribu yuk beli sekarang,1
1964,sayang banget teman blm nikmati layanan dgn baik info kendala pengesian infokan nomor capturenya via dm terima kasih dul,0
1965,jual paket data ga,1
1966,kesedot ni pulsa,1
1967,kebutuhan konten upload medos percaya unlimited an bikin no drama no ribet udah internetan jam aplikasi kemudahan benefit x,0
1968,no,1
1969,ahsiyap teman mimin cek balas pesan dm nya ya kak terima kasih teman el,0
1970,sayang banget ya kak menikmati internet cepatnya mimin bantu kendala kakak yuk infoin nomor tampilan sinyalnya dm ya kak mimin tunggu terima kasih ben,0
1971,tenang teman mimin bantuin kakak mimin konfirmasi nomor yg digunakannya nomor xxx yg lain mimin tunggu konfirmasinya dm ya kak terima kasihveby,0
1972,boleh banget teman semoga kakak cinta setia layanannya ya kak yg bs mimin bantu seputar nya silakan infokan via dm ya kak terima kasih bia,0
1973,ga khawatir mimin bntu cek yah ka silahkan konfirmasi dm kak infokan nomor nya yah terima kasih ara,0
1974,buat kamu pelanggan nonton tayangan spesial valentine sepuasnya konten premium vision lho info mf,0
1975,cek dm kak,1
1976,ngeri main kelen njing aneh aja no ku hanya panggilan sms ga bisa ner,2
1977,sudah restart hp min copot sim card jga ga,1
1978,wkwk lucu bgt ga tuh,1
1979,kau jgn pk itu plat merah ganti aza broo,2
1980,luncurkan sahabat wadah pengembangan talenta digital content creator tanahair,0
1981,min login disney hotsar hp kode otp nya gak masuk masuk sms nomor ya,1
1982,pamer skin jancok,1
1983,tidak percaya ayo bukti kan sendiri nyata cuaan nya bos ku untuk info lebih lanjut menghubungi cs kami wa dana ovo gopay xl axiata all bank,0
1984,pengen coba tapi setia jaringan,0
1985,tolong kak kartu as ku mati hilang jaringan gimna kasih aktifkan,1
1986,aktifasikhusus ketik nslap kirim judul hitam putih artist the gajah mada,0
1987,mau tampung rate berapa,1
1988,paket kuota keluarga koq hilang tidak menu,1
1989,transformasi telkom luar biasa,0
1990,fokus pengembangan solusi layanan lintas sektor berorientasi pelanggan inovasi teknolo,0
1991,kouta segini bnyk ga dipake yaallah astaga kouta multimedia gaada,0
1992,need pulsa axis mungkin langsung dm ya terima kasih,0
1993,luar biasa,0
1994,selamat paket gb data rp aktif berlaku sd tgl pkl wib cek statusberhenti berlangganan my apps hub info,0
1995,fokus sektor digital prioritas,0
1996,thank you so much,0
1997,ada pulsa ga kepake provider xl nominal k yuk jadiin uang,1
1998,mentri bumn mengapresiasi transformasiluar dr dgn meluncurkansbg perusahaan aggre,0
1999,hai pulsa axis xl k ga,1
2000,byu ilang mulu sinyalnya pas abis ujan cikarang barat kecewa sih fix mah ganti kartu lain soalnya ilangnya gak sebentar sampe jam full udah berturut,2
2001,hai kak maaf ya kak gak nyaman terkait kendala sinyal stabil yuk infoin nomor hp kejadian lokasi kel kec kota nomor berkendala via dm privasi aman tks sulis,0
2002,halo signalnya stabil sulit menghubungi temanteman dm mengatasinya,2
2003,hai kak nikman maaf ya kak gak nyaman terkait kendala sinyal stabil yuk infoin nomor hp nomor berkendala via dm privasi aman tks sulis,0
2004,sinyalmu parah banget tapaktuan terakhir ga stabil hilang parah,2
2005,anjeng,2
2006,hai kak maaf ya kak gak nyaman terkait kendala sinyal yuk infoin nomor hp kejadian lokasi kel kec kota nomor berkendala via dm privasi aman tks sulis,0
2007,halo admin kartu dr kemaren tulisannya emergency call only yaa gabisa dipake ngapain jadinya tolong solusinya,0
2008,min cek dm,1
2009,he yo sobat gw rekomendasi suka banget internetan dimana aja aja orbit solusinya banyak keunggulannya mu lancar jaya,0
2010,tidak dm min,1
2011,ini on internetnya cancel aja teknisinya,1
2012,selamat pagi  udah bbrp sy tdk bs nonton tv krn jaringannyatlg bantu perbaikin doangsy nonton drakor lgmksh,0
2013,min pelaporan cancel tidak wifi normal,2
2014,iya bersedia tolong diagendakan visitnya,1
2015,permisi minini dr semalem los nya nyala mulu ya gaada koneksi pelanggan,2
2016,koneksi sehat hampir semiinggu koneksi ganjangganjing ,1
2017,team mengupayakan perbaikan secepatnya terkait penyesuaian tagihan k,1
2018,kok down min status cek  perbaikan mundur tgl selesai,2
2019,id pelanggan saya berhenti berlangganan  mohon diproses trims,2
2020, sekarang sering gada koneksi internetnyaa asuuuu bbgttt cape kalo pas main ml tbtb ngelagg tolong ,2
2021,min gangguan,2
2022,tgl gak ta keburu butuh banget yaallah,2
2023,aplikasi menonton chanel galaxy galaxy premium televisi ,0
2024,caranya gimana,1
2025,halo min udh dpt sms dr  udh tp wifi ku terdeteksi reply donggg,1
2026,tolong diperbaikin jaringan internet pagi gabisa ampe udah ganti kerjaan no pelanggan ,0
2027,langsung copot aja perbesok tgl ga,2
2028,tolong min cek secapatnya ga jaringannya warna merah ngedip ngedil tolong diperbaiki secepatnya,2
2029,hari wifi mati aja pdhl butuh bgt feedback dr bayar perbulan tu gini ya id ,1
2030,tolong dicek secepatnya,1
2031,knp tgl knp ga besok aja tgl ,1
2032,iya bisa secepatnya,1
2033,kalo emg diwilayah udh ga mendukung jaringan  copot aja deh perbesok cape gangguan trs dah hr id ,1
2034,min sumpah jam siang sampe gabisa udah ganti hari,1
2035,min udh jam gabisa nyambung ya pdhl sinyal full modem nyala knp ni,2
2036,iya min kadang connect kadang g bisa g kabel dll semua oke min gimana yakok gini sih min,1
2037,lama banget wee dr siang sampe skrg jg konek doang gabisa dipake,1
2038,wkwkwkwkwk,1
2039,sama nih  pagi ngadat ngga sinyal internet modem hijau semua parah,2
2040, mati internet sebulan mesti kali sekarang mati ngga reakasi perbaikan capek dah,2
2041,dm kak tombolnya ,1
2042,internetnya min,1
2043,minggu siang aja min biar teknisinya dapet lemburan,1
2044,andronugra malem admin apakah gangguan malem ini klo iya smpe kapan makasih ,2
2045,apakah malam gangguan,1
2046,selamat malam first people mhn maaf ketidaknyamanannya untuk gan,0
2047,masuk aplikasinya aja gabisa,2
2048,selamat malam first people mhn maaf ketidaknyamanannya mohon infokan digit nomor pelanggannya via dm cek ya terimakasih ^yos,0
2049,gangguan kah,1
2050,nah device hp gimana beliin laptop min,1
2051,sebelumnya sore teknisi  udah kesini benerin udah bener pas malem error kaya gitu,1
2052,ini layanan putus sambung hari dan kontrol backend kalian what a solution,2
2053,bagaimana device handphone gak pake kabel lan,1
2054,baik kirimkan teknisi saya tunggu besok,0
2055,suka lemot kak,2
2056,apa dibuatkan jadwal kunjungan teknisi rmh ada trouble jaringantks,2
2057,saya ingjn konfirmasi teknisi,1
2058,id status online tpi internet tersambung mohon dibantu,2
2059,malam min mohon bantu hapus channel  sport x nonton sport min no akun ,0
2060,id halo min nanya dong wifi konek login ya padahal udah bayar loh ,1
2061,ok tunggu,1
2062,bener aja malem signalnya ga mulu belajar gw wehhhhh besok ujiannn,2
2063,nih min ,1
2064,x jam gangguan internet februari min bayarnya full kompensasi pengurangan tolong gangguan,2
2065,lemot banget udah refresh website lemot,2
2066,gimana ndak nonton netflix,1
2067,nice bgt ,0
2068,internet problem po min ,1
2069,belum nyoba home terendahnya  nih orang ,1
2070, gabisa buka mbanking loh becandaaa bangett,2
2071, gelar vaksinasi booster senayan city ,1
2072,sumpah nangis bgt gue ,2
2073,pringsewu  kgk sih lemot bgt indie indie,2
2074,yaallah  kemaren lemot bgt sampe gitu,2
2075,jaringan  udh kayak merek plat merah yaa minggu ini thankss  ketidak stabilan wifinya ,2
2076,ganti ,1
2077,temen temen pake ,1
2078,ganti  aja ye indirumah kelewatan lemotnya,2
2079,halo  tolong respond dm ya thanks,0
2080,makanya pake ,0
2081,ayo beralih ,0
2082, fix your shit,2
2083,ganti  guys ,0
2084, ngga disini udah dimonopoli indihom,1
2085,mau kontak sales  gak,0
2086,[tf] yg kerja   gak disini rep,1
2087,gandeng senayan city  gelar sentra vaksinasi booster masyarakat ,1
2088,gimana kak jadine pasang ,0
2089, gangguan ,2
2090,gue udh beralih  tai,2
2091,eh  kenceng bgt,0
2092,anjir langganan  ,1
2093,dikandani ganti ,2
2094,tenryata yg mnegeluh  lemot tida ak hnghg,2
2095,segeraaaaaaa kerjaan terganggu iniayoo ayoo  km bisaa,2
2096,buka twitter liat timeline buka twitter marahmarah besok kalo udah alternatif  udah on progress masuk komplek langsung gw putus indigo,2
2097,hallo sobat  uda jumat aja nih semoga hati berkah  ,0
2098,sudah los  ,2
2099,setiap selalau ngebayangin buka bisnis apa aja bingung impian ntah gimana mencapainya mulai cari referensi motivasi deh  bantu mewujudkan mimpiku ,1
2100,jumat berkah tak sempurna internet  ,1
2101,hai kak wepi informasikan jatuh tempo pembayaran  tanggal bulannya jangan telat ya dikenakan denda pastinya jaringan kakak terisolir ,0
2102,hallo kak kuota &amp; pulsa  telkomsel three axis murahmurah banget fast process yuk menit aja langsung masuuuk payment all ewallet bank qris tyang jual yg pulsa kuota isat tri axis tsel ,0
2103,lupa hr ,1
2104,kuota  murah ada ,0
2105,ready kuota  murah full kuota utama available for gb k gb k t kuota isat im gb ,0
2106,pake kartu  lelet parah kouta serasa gak kouta jirr ,2
2107,yg pake  tolong ga,1
2108,sahabat kenalin nih salah perempuan tangguh berkiprah bidang teknologi telekomunikasi ia rasidah rauf at,0
2109,ya allah ,1
2110, bgst,2
2111, ngapa dah login game aja susah gini,2
2112,ya sinyalnya jelek mulu sih tolong bagusin sinyalnya kayak sebelumnya ya semenjak gabung tri banget kendalanya gc beli paketan internee pulsa kesedot sinyalnya gc jelas,2
2113,xl  cari jaringannya bagus ketiga murah murah,0
2114,emang customer service provider mobile data gak helpful banget gak xl gak telkomsel gak  borderline useless,0
2115,kuota  murah full jam hari tanpa unreg bisa langsung hubungi cek nomornya dapet promo saja nomor berbeda ,0
2116,terima pendaftaran agen pulsa kotamu bonus saldo akun # ,0
2117,sumpah frustrasi banget  ilangan,2
2118,bukan ngatain km ntu jaringan  ky tai,2
2119,selamat malam nomor  no signal ya gak dipake sekali dari pagi terus bisa tolong dibantu ya terima kasih,0
2120, anjing,2
2121,asli  dah lemot,2
2122,nyari kuota  bulanan yt premium private ,0
2123,sebel bgt  ,2
2124,halo rocketer mohon maaf ketidaknyamanannya untuk  perluasan area jika kendala internet notifikasi via emailmohon menunggu normal yaa terimakasih,0
2125,baik kak terima kasih kepercayaan kakak  ya thanks ^^,0
2126,gila dah setaun pindah haluan  cbn belom gangguannn keren,0
2127,yuk kak kaka nyaman  sungkan bantuan mimn via dm ya kak terima kasih arnold,0
2128,baik teman  terima kasih saran masukkannya  berinovasi kenyamanan terima kasih mandala,0
2129,jangan lupa kepoin nya link tetap jaga kesehatan lupa pakai masker ya kak terima kasih sobat setia  mandala,0
2130,hai teman  yg mimin bantu seputar nya terima kasih el,0
2131,alhamdulillah kenceng pake ,0
2132,wih kabar gembira banget nih kak moment yg ditunggu tunggu nonston streaming anti ribet anti buffering cuman  aja deh teman  terima kasih teman  el,0
2133,semoga jam siang jaringan  nggak kayak tai,0
2134,capek bgt sumpah  pdhl ngk beli apa tiba kesedot ae pulsa w,2
2135,pesan online aja bang klo sinyalnya ga lancar pakai  unlimited x besar lancar deh pesan onlinenya biar cepat,0
2136, u ngapa siiii,2
2137,hi teman  kesel banget asikasik internetan gangguan tenang mimin bantu kakak yuk infokan nomor  tipe perangkat titik koordinat lokasi yg berkendala via dm terima kasih mandala,0
2138,smafren kenapa hah,2
2139,kami tampung yg pulsa  nya lebih ditukar duit ayo nego wa ,0
2140,sebelahnya  ya setuju itu enak,0
2141,ayooo merapat jembeeer gunain nya ya kak terimakasih teman  gohan,0
2142, lelet bgt cokkk asu,2
2143, disuruh stay safe and do not ever forget me ,0
2144,malam teman  mimin bantu terkait  terima kasih gohan,0
2145,wooow pastinya teman   yg kaya gini ya kak yuk kepoin nya kak terima kasih dewa,0
2146,mantap teman   yg wujudkan tersebut terus setia  ya kak tetap jaga kesehatan lupa pakai masker ya kak terimakasih teman  gohan,0
2147,beneer bangeet teman  streamingnya gunain paket nya mantuuul deh kak gunain nya ya kak tetap jaga kesehatan ya kak terimakasih teman  gohan,0
2148,meskipun dirumah merasakan serasa mandalika nonton gratis premium vision dr ,0
2149,iya teman  mimin infokan utk paketnya promo menarik loh paket unlimited double fup info produk  cek link terima kasih teman  dul,0
2150,beuhhh seneng ga ketulungan deh kak pokoknya mantul banget deh  ya kak terima kasiharlan,0
2151,iya teman smartfre lupa kartu  dimanapun akses inet info produk  cek link terima kasih teman  dul,0
2152,wahhh pecinta motogp senang banget nonton gratis ,0
2153,wahhh mimin ga sabar nih kak pasti seru banget deh kak jangan sampe kelewat keseruannya ya kak dan lupa akses internet nya ya kak tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman arlan,0
2154,bener kece abis  programnya yg keren menarik,0
2155,asikk semoga dpt kesempatan liburan negeri bareng keluarga oke,0
2156,waah seneng banget nih yg nikmatin akses ngebutnya  mantul banget ya kak terima kasih ben,0
2157,pastinya teman  cuman aja kecepatan internetnya wuzz wuzz kalah kecepatan mobil f tetap jaga kesehatan lupa pake masker terimakasih teman  gohan,0
2158,spesial paket on aktif th cuma rb total kuota gb gbbl blbonusnya mingguan kunjungi s&amp;kcsurb ,0
2159,yomaan sellalu menguntungkan teman  nyari yg gak menguntungkan terus gunain nya ya kak terima kasih ben,0
2160,pengguna  langsung dapet akses gratis nonton motogp keren min&lt;,0
2161,mutualan ig sec acc ga pengen bikin sec acc post challenge  kalo replay ya ku follow follback ya,0
2162,teman  kirim pesan dm ya siap kak mimin cek ya terima kasih gohan,0
2163,bener banget nih kak udah koneksi kejaga pastinya hubungan ama doi langgeng deh info lengkap seputar  kk cek yah kak terima kasih el,0
2164,pake  jaringannya buruk bgt,2
2165,hai kak  provider terluas loh indonesia pastinya udah ga diragukan kualitas jaringan internetnya yuk cobain akses nya udah hemat trus internetan sepuasnya terima kasih teman setia  rendi,0
2166,direct release tingkatkan kualitas jaringan persiapan ramadan  perluas coverage nasional ,0
2167, ga smart anjg,2
2168,eh lucu jg yo lek duwe ayang kontak e ayang  gpunya ayang,0
2169,hi teman  lupa gunain streamingannya pake  biar lancar anti buffering deh kak terima kasih el,0
2170,beli kuota yg gb utk hari udh abis cm aja alhasil td beli lg yg gb jg miskin dh ngiritttt oey rindu kuota  yg unlimited jam malam,0
2171,sambut ramadan  perluas coverage nasional ,0
2172,mantul teman  gak salah pilih kartu  akses inet lancar lupa ajak yg heheeterima kasih teman  dul,0
2173,sayang banget teman  yuk ketinggalan ya terima kasih dul,0
2174,sayang banget teman  blm nikmati layanan  dgn baik mimin pengen banget bantu kendala kakak yuk infokan detail kendalanya no  tipe perangkat via dm ya kak terima kasih dul,0
2175,mantap bgt kakkkk emang pengertian bgt setia nya ya kak info lengkap seputar  kaka cek terima kasih nadyn,0
2176,udah banget  tuh gak tanggungtanggung kasih promo hemat untung deh pake  info kakak cek terima kasihhilya,0
2177,yuhuuuu gaspol nonton jagoan motogp ngebut bareng  vision nonton sepuasnya hp capcus nguengngueng bareng mimin tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman  via,0
2178,ini nih ditungguin mantap banget emang  mah ,0
2179,wuidihhh mantab nih promonya jam bebas buka aplikasi mana lainnya  coyyy,0
2180,amin kak mimin doakan rejekinya lancar ya biar traveling nih negara nanti update sosial medianya pake jaringan  yg stabil anti ngelag terima kasih teman setia  hilya,0
2181,beuhhh bener banget kak kapan beli hp dpt bonus kuota  kuy beli hpnya kak tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman arlan,0
2182,iya pakenya  nich,0
2183,benci banget kalo paket inet  ga jelas bangke emang,2
2184,yuk kak kuota  nya fast proses trusted dana ovo gopay qris shopeepay wa dm testi ,0
2185,udah lega d tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman  via,0
2186,ikutan kak biar kakak ikutin keseruannya kak jangan lupa internetan nya ya kak tetap jaga kesehatan lupa pakai masker ya kak terima kasih teman arlan,0
2187,yg dikejar deadline streamingan udah ngga kesel hatinya sinyal yg nyandet pake  unlimited nonstop benefit lancar jaya sinyalnya thanks kak rekomendasinya ,0
2188,zaman skrng koneksi internet yg bagus udah jd kebutuhanbuat yg internetan dgn lancar mbk mer,0
2189,salah kekhawatiran sekolah online tuh internet kita pinterpinter cari provider yg tahan banting nih bu,0
2190,kenapa ditempat lelet ya telkomsel,2
2191,sekarang enak semoga kaga ngadi aja sinyalnya,0
2192,hai kak rose maaf ya terkait keluhan sinyal yuk infoin no hp tgl kejadian lokasi lengkap min leurahan no telkomsel yg berkendala via dm biar ifa bantu cek tks ifa,0
2193,santuy min dhira ngeroasting sodara lu yg kalo dibawa kota sinyalnya mudap madip alias bikin ambyar mood orang,0
2194,halo min kartu g kena blokir dipake lgi apa benerin lg ngga min,0
2195,mohon cek dm secepatnya,0
2196,simpati ngampass,2
2197,paket murmer ya deh harus terima resiko nya,1
2198,jaringan telkomsel g mandalika dapat apresiasi terbaik jurnalis motogp simon petterson bahka,0
2199,mau beli paket telkomsel kayak masuk labirin susah,0
2200,gw kaget jaringan telkomsel cepet,0
2201,udah cek dm mbak,0
2202,pindah bang,1
2203,bismilah komisaris telkomsel,1
2204,tapi anakannya si byu kaga segitu dimari om ngeselin banget,2
2205,ready kuota telkomsel yuk cek nomer ya legal via aplikasi kuota dm wa ya harga under aplikasi fast gift transfer ya ,0
2206,pencitraan telkomnya hbs motogp lelet,0
2207,keren om mantul pokoknya,0
2208,keren internet speed g telkomsel kawasan mandalika lombok apreiasi jurnalis motogp ,0
2209,surprise surprise,1
2210,hai kak wawan makasih feedback diberikan telkomsel berupaya terbaik pelanggan tetap setia produk telkomsel ya kak sehat kak rian,0
2211,bisa cod,1
2212,kenapa telkomsel lemot banget ya padhal bar sinyal,2
2213,telkomsel g maksimal kebutuhan telekomunikasi mandalika dapat apresiasu jurnalis motogp simon patter,2
2214,hai kak maaf ya mengenai tarif paket penyesuaian ya kak yang salah upaya telkomsel menjaga kualitas layanan pelanggan menikmati layanan telkomsel manapun pelanggan berada tks rian,0
2215,telkomsel sih kesel bgt pagi,2
2216,balikin kuota murah min kyk kmaren mahal kuota skarang,2
2217,sepertinya gak akses twitter ya,2
2218,lho telkomsel cepet ya,0
2219,banyak aktivitas butuh koneksi internet keluarga rumah saatnya cobain telkomsel orbit dapatka,0
2220,keadaan kayak gini banget kita setuju gak auto bingung bereaksi kayak gimana kalo atasan ti,1
2221,setuju gak sih gaes kacang ora ninggal lanjaran kalau mimin sih setuju banget~ soalnya gimanapun kebiasaan sif,0
2222,jaringan telkomsel tain acong,2
2223,kode referral usahaku gb telkomsel terbaru ,1
2224,hai kak ade maaf ya mengenai harga paket penyesuaian ya kak yang salah upaya telkomsel menjaga kualitas layanan pelanggan menikmati layanan telkomsel manapun pelanggan berada tks rian,0
2225,paket data telkomsel naek harganya,2
2226,halo admin paket masuk,0
2227,telkomsel nih bos ,0
2228,beli router orbit lancar setelahnya sinyal ilang ilangan bikin susah,2
2229,masalahnya dipelosok desa orbit gg masukbahkan indiehome kaga adabahkan sinyal hp susah trus solusi gimana ,2
2230,min klo langganan channel spotv doang kena tarif brp caranya gmn,0
2231,mohon info no pelanggan service status online internetnya dipakai min ,0
2232,wifi mati,2
2233,min daerah tangsel error tolong dibales ya,2
2234,ko bngt min padhl bayarnya wktu tp bngt eror,2
2235,iya min lag bgt ya id ,2
2236,kompensasi nyata cuman ucapan kompensasinya bayar pake duit daun gk murah kerja kayak tau minggu bisanya gangguan jaringan doang,2
2237,mis min wifinya banget eror knp ya,2
2238,min due date nya tanggal blok id ;,2
2239,seharian mati nga beres ,2
2240,error lg tolong benerin jaringannya,2
2241,due date nya tgl mas blok,1
2242,selamat pagiid koneksinya terputusmohon perbaikan krn koneksi utk meeting terima kasih,2
2243,setuju telat bayar dikit kena denda internet mati berjam kurangin tagihan ceban opportunity cost ceban ,2
2244,sebulan gangguan mulu blm pakai internet dgn normal abis dibayar sih bilang kasih kompensasi cuman doang ngotak dikit sampe malem kompensasinya gede kek free potongan ,2
2245,min tolong id internet gbs buka yt web dll kenapa kalo browsing google gabisa masuk web nya urgent,2
2246,gua pake gara ga opsi indiehome belon masuk daerah gua knp kantor telkom deket sini kemaren my republic gali kabel begitu beres gua pindah,2
2247,oi ngerti bahasa indonesia kan pokoknya sampe jam belon beres gua gratis,2
2248,sekali kemarin perbaikan cukup,0
2249,pake  ajajarang banget bermasalah cepet penangananya klo komplein,0
2250,jam mati sakit jiwa lo ,2
2251,oi ngerti bahasa indonesia kan pokoknya sampe jam belon beres gua gratis jam mokad gratis dst dst lu gila mati service melulu jam berkali &amp; sanksi yg lo dapet dikurangin ceban pembayaran ,2
2252,oke min,1
2253,wifi ko lemot ya min,2
2254,min internet gabisa web yt dll andriyanriandicom,2
2255,busetlama banget min uda tgl maret jam maret jam jam,2
2256,id gangguan koneksi internetmohon diperbaiki diperhitungkan kompensasinya,2
2257,bisa dibantu refresh udah kali mati hidupkan tetep,2
2258,kurang minn,1
2259,blm dm min,1
2260,as always terima nasib aja klo udh kyk,1
2261,sukurin,1
2262,sudah pulih min terima kasih,0
2263,dm brooouu,0
2264,min nyala nya id pelanggan ,2
2265,min no id knp ngelag bgt td abis maghrib dibayar,2
2266,sudah min belom bisa no connect min thankyou,0
2267,min mati mulu ngapasi ah elah udh dri kemaren gangguan mulu,2
2268,please fix this issue asap,1
2269,nugas nih gila banget,2
2270,minnn ko gabisa ni koneksi internetnya id mohon perbaiki ya minnn,2
2271,internetnya mati yaa,2
2272,ralat layanan berfungsi internet tv cable nya tgl sd maret ,2
2273,mantau cepet beresin gangguan melulu ini jam mantau apa berein cepet,2
2274,mohon klarifikasi nya adjusment tagihan dipotong rp layanan berfungsi internet tv cable nya tgl sd maret ,2
2275,tolong error dah rugi woi bayar error terus,2
2276,daerah malang emg down gimana nih udh jam loh,2
2277,gangguan melulu perbaikannya engga kira jam anak bikin tugas video clip prosesnya dikumpulkan kemarin malam eee mati internet ya engga disubmit tugas jam segini mati,2
2278,tolong wifi mati webinar crypto nih,2
2279,banget min aja sampe,1
2280,halo min tolong cek wifi eror id nya ,2
2281,jaringan nih mati hadehh,2
2282,dm aja min tolooong,1
2283,malam kak tau id pelanggan dgn nomor ,0
2284,yahh sabar sabar aja hehehe,1
2285,udah seminggu responnya gitu mulu ah bosen jangan diteruskan &amp; dicek doang tp ditindaklanjuti dong dibeneriiiin,2
2286,dari kemaren menunggu menunggu mulu ga,2
2287,kenapa menunggu tgl jadi menunggu jaringan internet itu,0
2288,refresh modem situ kaga min,1
2289,anda baca tweet saya putusputus alias request time out setiap hari pemeliharaan jaringan tolol memakan jam disuruh menunggu then apa setelah nyala cire nya diulang o pemeliharaan jaringan lagi nunggu lg,1
2290,saya menunggu tgl dibereskan alasan kq mutar aja kek jaringan internetnya,2
2291,maksudnya problem min gangguan kemarin pemeliharaan jaringan pemeliharaan jaringan kelar kq gangguan inhouse se yg yg mana sebelum pemeliharaan jaringan baik saja pemeliharaan jaringan kq pindah inhouse gangguannya,2
2292,udah aja,1
2293,cek dm tolong min,0
2294,kalo kayak gini mending ganti provider deh,2
2295,masih ga connect device ,2
2296,menunggu teknisi brarti min,1
2297,lampu power nyala pon hijau los mati kendala internet ,2
2298,males situ ngecek area yg gangguan heran akutu  banget gangguan mbok ya tolong sering mengecewakan konsumen yang ngeluh gak lho ini tapi pelanggan  seindonesia,2
2299,koq pemeliharaan tiba teknisi sebenarnya si,2
2300,indikator wifi modem menyala min dicoba restart hasilnya ,2
2301,biar sih bos koneksi ampas gangguan gak putus ditambah mati total sekali terus bayar juragan ,2
2302,iya ditunggu rincian nya ya,0
2303,sdf disini ada yg pake wifi  gak selama pemakaian gangguan enggk terimakasih [titipan],0
2304,bulan  masuk komplek sebentar lg byebye layanan isp yg bikin kesel sampe ubun ubun internet nya down mulu kaya skrg lg down ga akses inet tv kabel samsek tiap minggu aja gangguannya heran,0
2305,emang enak  drpd indihomo mahalan si,1
2306,pro  si indihomo,1
2307,dateng aja sekalian bawa tuh modem &amp; decoder bukannya jaga pelanggan yg udah langganan nyusahin bisanya sampe jam males bgt nungguin ampe sore mau dtg teknisi  siangnya,0
2308, ngapa sih ppq,2
2309, gangguan kah,1
2310,nyesel putus ama ,2
2311, tp lumayan jg harganya,0
2312, kontol,2
2313,pake  aja udh kenceng,0
2314,tp emg beda sih gabisa dblg  yg kt tmnku jrg error aja org dblg jelek,0
2315,kagak  pan adanya yg logo merah putih ni saingannya ,1
2316,ganti  aja kalo kecover mah,2
2317,internet udah  tau laptopnya intel celeron ram gb,2
2318, udah masuk daerah sy harganya lumayan mahal walapun dipasang fiber optik sih,2
2319, ngenttoooooott matii ajaa lu kontol,2
2320,pake  kak,0
2321,coba  aja jgn ,0
2322,ganti ciba pake ,0
2323,selamat siang  apakah gangguan wilayah pondok gede bekasi kami terhubung wifi terhubung internet dan coba restart modem berhasil,0
